order_details_id,order_id,Pizza_id,quantity
31518,13912,Four_Cheese_L,1
31519,13913,Ital_Supr_L,1
31520,13913,Pepperoni_M,1
31521,13913,Thai_Ckn_L,1
31522,13914,Four_Cheese_M,1
31523,13914,Ital_Cpcllo_M,1
31524,13915,Calabrese_M,1
31525,13915,Sicilian_L,1
31526,13915,Sicilian_M,1
31527,13915,Spicy_Ital_S,1
31528,13916,Veggie_Veg_M,1
31529,13917,Ital_Veggie_L,1
31530,13917,Peppr_Salami_M,1
31531,13918,Bbq_Ckn_L,1
31532,13919,Calabrese_M,1
31533,13919,Soppressata_M,1
31534,13920,Soppressata_L,1
31535,13920,Spinach_Supr_S,2
31536,13921,Cali_Ckn_S,1
31537,13921,Mexicana_L,1
31538,13922,Brie_Carre_S,1
31539,13922,Classic_Dlx_M,1
31540,13923,Green_Garden_S,1
31541,13923,The_Greek_M,1
31542,13924,Ital_Cpcllo_S,1
31543,13925,Hawaiian_S,1
31544,13925,Mediterraneo_M,1
31545,13926,Four_Cheese_L,1
31546,13926,Hawaiian_S,1
31547,13926,Prsc_Argla_M,1
31548,13926,Sicilian_M,1
31549,13927,Five_Cheese_L,1
31550,13927,Spicy_Ital_L,1
31551,13928,Spinach_Fet_M,1
31552,13929,Bbq_Ckn_L,1
31553,13929,Spin_Pesto_M,1
31554,13930,Spinach_Fet_L,1
31555,13931,Soppressata_L,1
31556,13932,Classic_Dlx_S,1
31557,13932,Spinach_Supr_S,1
31558,13933,Brie_Carre_S,1
31559,13933,Cali_Ckn_M,1
31560,13934,Bbq_Ckn_S,1
31561,13934,Thai_Ckn_S,1
31562,13935,Cali_Ckn_L,1
31563,13935,Pepperoni_L,1
31564,13935,Thai_Ckn_L,1
31565,13936,Ckn_Pesto_M,1
31566,13937,Bbq_Ckn_M,1
31567,13938,Mexicana_M,1
31568,13939,Hawaiian_L,1
31569,13939,Napolitana_L,1
31570,13940,Hawaiian_M,1
31571,13940,Pepperoni_M,1
31572,13941,Mexicana_S,1
31573,13942,Four_Cheese_M,1
31574,13942,Pepperoni_S,1
31575,13943,Hawaiian_L,1
31576,13943,Ital_Cpcllo_M,1
31577,13944,Spicy_Ital_L,1
31578,13945,Cali_Ckn_M,1
31579,13945,Hawaiian_S,1
31580,13945,Pepperoni_M,1
31581,13945,Sicilian_S,1
31582,13946,Pep_Msh_Pep_S,1
31583,13947,Ckn_Pesto_S,1
31584,13947,Classic_Dlx_S,1
31585,13948,Ckn_Alfredo_M,1
31586,13948,Five_Cheese_L,1
31587,13948,Four_Cheese_L,1
31588,13948,Pepperoni_M,1
31589,13948,Spinach_Supr_L,1
31590,13948,Thai_Ckn_L,1
31591,13948,Thai_Ckn_S,1
31592,13949,Ital_Supr_L,1
31593,13949,Pepperoni_S,1
31594,13949,Soppressata_M,1
31595,13949,Spicy_Ital_S,1
31596,13950,Classic_Dlx_M,1
31597,13950,Ital_Cpcllo_L,1
31598,13950,Veggie_Veg_L,1
31599,13951,Ital_Cpcllo_L,1
31600,13951,The_Greek_S,1
31601,13952,Sicilian_L,1
31602,13953,Five_Cheese_L,1
31603,13953,Veggie_Veg_M,1
31604,13954,Four_Cheese_M,1
31605,13955,Cali_Ckn_S,1
31606,13955,Ckn_Alfredo_M,1
31607,13955,Green_Garden_M,1
31608,13955,Spin_Pesto_M,1
31609,13956,Pepperoni_S,1
31610,13957,Ital_Supr_M,1
31611,13958,Bbq_Ckn_S,1
31612,13959,Pep_Msh_Pep_M,1
31613,13959,Spinach_Fet_S,1
31614,13959,Spinach_Supr_L,1
31615,13960,Pepperoni_L,1
31616,13960,Soppressata_M,1
31617,13961,Four_Cheese_M,1
31618,13961,Spinach_Fet_M,1
31619,13962,Sicilian_L,1
31620,13963,Ital_Veggie_M,1
31621,13963,Pepperoni_L,1
31622,13963,Thai_Ckn_L,1
31623,13964,Napolitana_L,1
31624,13965,Big_Meat_S,1
31625,13965,Classic_Dlx_M,1
31626,13966,Spicy_Ital_S,1
31627,13967,Thai_Ckn_L,1
31628,13967,Thai_Ckn_S,1
31629,13968,Pepperoni_L,1
31630,13968,Southw_Ckn_L,1
31631,13968,Spinach_Fet_M,1
31632,13969,Napolitana_L,1
31633,13970,Classic_Dlx_M,1
31634,13970,Hawaiian_L,1
31635,13971,Hawaiian_M,1
31636,13971,Soppressata_L,1
31637,13972,Classic_Dlx_M,2
31638,13973,Big_Meat_S,1
31639,13973,Ckn_Alfredo_M,1
31640,13974,Hawaiian_L,1
31641,13974,Napolitana_S,1
31642,13974,The_Greek_L,1
31643,13975,Big_Meat_S,1
31644,13975,Hawaiian_S,1
31645,13975,Pep_Msh_Pep_M,1
31646,13975,Spin_Pesto_S,1
31647,13976,Classic_Dlx_M,1
31648,13976,Ital_Cpcllo_M,1
31649,13976,Ital_Supr_M,1
31650,13977,Cali_Ckn_M,1
31651,13977,Four_Cheese_L,1
31652,13977,Peppr_Salami_L,1
31653,13977,Southw_Ckn_M,1
31654,13978,Bbq_Ckn_M,1
31655,13978,Big_Meat_S,1
31656,13978,Four_Cheese_M,1
31657,13978,Pep_Msh_Pep_L,1
31658,13979,Bbq_Ckn_M,1
31659,13979,Ital_Veggie_S,1
31660,13979,Pepperoni_S,1
31661,13979,Spinach_Supr_S,1
31662,13980,Green_Garden_S,1
31663,13980,Mexicana_L,1
31664,13981,Hawaiian_S,2
31665,13981,The_Greek_L,1
31666,13981,The_Greek_Xl,1
31667,13982,Big_Meat_S,1
31668,13982,The_Greek_L,1
31669,13983,Ckn_Pesto_S,1
31670,13983,The_Greek_M,1
31671,13984,Pep_Msh_Pep_M,1
31672,13984,Thai_Ckn_L,1
31673,13985,Bbq_Ckn_M,1
31674,13985,Southw_Ckn_L,1
31675,13985,Spinach_Fet_S,1
31676,13985,Thai_Ckn_S,1
31677,13986,Pep_Msh_Pep_S,1
31678,13986,Pepperoni_L,1
31679,13986,Southw_Ckn_L,1
31680,13986,Spicy_Ital_L,1
31681,13987,Classic_Dlx_M,1
31682,13987,Prsc_Argla_M,1
31683,13988,Bbq_Ckn_M,1
31684,13988,Pep_Msh_Pep_S,1
31685,13988,Pepperoni_S,1
31686,13988,Sicilian_M,1
31687,13989,Hawaiian_L,1
31688,13989,Southw_Ckn_L,1
31689,13990,Prsc_Argla_M,1
31690,13991,Southw_Ckn_L,1
31691,13992,Ital_Supr_L,1
31692,13992,Prsc_Argla_S,1
31693,13993,Calabrese_L,1
31694,13994,Classic_Dlx_M,1
31695,13994,Napolitana_S,1
31696,13995,Spinach_Fet_S,1
31697,13996,Pep_Msh_Pep_S,1
31698,13997,Classic_Dlx_L,1
31699,13997,Spinach_Supr_S,1
31700,13997,The_Greek_S,1
31701,13998,Big_Meat_S,1
31702,13998,Cali_Ckn_S,1
31703,13998,Spicy_Ital_S,1
31704,13999,Peppr_Salami_S,1
31705,13999,Veggie_Veg_M,1
31706,14000,Hawaiian_M,1
31707,14001,Ital_Cpcllo_L,1
31708,14001,Prsc_Argla_L,1
31709,14001,Spicy_Ital_L,1
31710,14002,Soppressata_M,1
31711,14003,Spicy_Ital_L,1
31712,14004,Green_Garden_M,1
31713,14004,Thai_Ckn_L,1
31714,14005,Bbq_Ckn_M,1
31715,14005,Thai_Ckn_L,1
31716,14005,Veggie_Veg_M,1
31717,14006,Cali_Ckn_M,1
31718,14006,Thai_Ckn_L,1
31719,14006,Thai_Ckn_M,1
31720,14007,Napolitana_M,1
31721,14007,Southw_Ckn_M,1
31722,14007,The_Greek_L,1
31723,14008,Green_Garden_M,1
31724,14008,Hawaiian_L,1
31725,14008,Pep_Msh_Pep_S,1
31726,14008,The_Greek_Xl,1
31727,14009,Bbq_Ckn_S,1
31728,14009,Pep_Msh_Pep_M,1
31729,14009,Veggie_Veg_M,1
31730,14010,Calabrese_M,1
31731,14010,Classic_Dlx_M,1
31732,14010,Spin_Pesto_L,1
31733,14011,Ital_Veggie_S,1
31734,14011,Sicilian_M,1
31735,14011,Spin_Pesto_S,1
31736,14012,Cali_Ckn_S,1
31737,14012,Hawaiian_M,1
31738,14013,Big_Meat_S,1
31739,14013,Pepperoni_M,1
31740,14013,Soppressata_L,1
31741,14014,Calabrese_L,1
31742,14014,Hawaiian_M,1
31743,14014,Mexicana_M,1
31744,14014,Spicy_Ital_M,1
31745,14014,Spinach_Fet_L,1
31746,14015,Five_Cheese_L,1
31747,14016,Ital_Veggie_M,1
31748,14017,Calabrese_M,1
31749,14017,Cali_Ckn_L,1
31750,14018,Spin_Pesto_M,1
31751,14019,Big_Meat_S,2
31752,14019,Classic_Dlx_M,1
31753,14019,Hawaiian_S,1
31754,14019,Pep_Msh_Pep_S,1
31755,14019,Pepperoni_L,1
31756,14019,Pepperoni_M,2
31757,14019,Southw_Ckn_L,1
31758,14019,Spinach_Supr_S,1
31759,14019,Thai_Ckn_L,1
31760,14020,Five_Cheese_L,1
31761,14020,Ital_Veggie_L,1
31762,14020,Soppressata_L,1
31763,14021,Bbq_Ckn_M,1
31764,14021,Ckn_Alfredo_M,1
31765,14021,Mediterraneo_L,1
31766,14021,Napolitana_L,1
31767,14022,Bbq_Ckn_M,1
31768,14022,Big_Meat_S,1
31769,14022,Hawaiian_L,1
31770,14022,Mediterraneo_S,1
31771,14022,Pepperoni_S,1
31772,14022,The_Greek_Xl,1
31773,14023,Hawaiian_S,1
31774,14023,Thai_Ckn_L,2
31775,14024,Five_Cheese_L,1
31776,14024,Ital_Cpcllo_L,1
31777,14024,Pep_Msh_Pep_S,1
31778,14025,Mexicana_L,1
31779,14026,Ital_Supr_S,1
31780,14026,Spicy_Ital_L,1
31781,14027,Big_Meat_S,1
31782,14027,Classic_Dlx_S,1
31783,14027,Four_Cheese_L,1
31784,14027,Sicilian_M,1
31785,14028,Napolitana_L,1
31786,14029,Four_Cheese_L,1
31787,14030,Green_Garden_M,1
31788,14031,Soppressata_M,1
31789,14031,Veggie_Veg_M,1
31790,14032,The_Greek_L,1
31791,14033,Five_Cheese_L,1
31792,14034,Sicilian_S,1
31793,14034,Spinach_Supr_S,1
31794,14035,Hawaiian_M,1
31795,14035,Sicilian_L,1
31796,14036,Veggie_Veg_M,1
31797,14037,Cali_Ckn_M,1
31798,14037,Classic_Dlx_S,1
31799,14038,Southw_Ckn_L,1
31800,14038,Veggie_Veg_S,1
31801,14039,Ckn_Alfredo_M,1
31802,14039,Spinach_Fet_L,1
31803,14040,Veggie_Veg_M,1
31804,14041,Cali_Ckn_S,1
31805,14041,Sicilian_L,1
31806,14042,Five_Cheese_L,1
31807,14042,Pep_Msh_Pep_S,1
31808,14043,Ital_Veggie_M,1
31809,14043,Pepperoni_S,1
31810,14044,Cali_Ckn_L,1
31811,14044,The_Greek_Xl,1
31812,14045,Classic_Dlx_M,1
31813,14046,Bbq_Ckn_M,1
31814,14046,Four_Cheese_L,1
31815,14046,Sicilian_M,1
31816,14047,Big_Meat_S,1
31817,14047,Spicy_Ital_L,1
31818,14047,Spinach_Supr_S,1
31819,14048,Hawaiian_S,1
31820,14048,Sicilian_S,1
31821,14049,Ital_Cpcllo_M,1
31822,14049,Napolitana_L,1
31823,14049,Southw_Ckn_M,1
31824,14049,Veggie_Veg_M,1
31825,14050,Mexicana_M,1
31826,14050,Sicilian_S,1
31827,14050,Spin_Pesto_M,1
31828,14051,Mexicana_L,1
31829,14051,Sicilian_S,1
31830,14052,Calabrese_M,1
31831,14052,Classic_Dlx_M,1
31832,14052,Ital_Veggie_S,1
31833,14052,Peppr_Salami_M,1
31834,14053,Bbq_Ckn_L,1
31835,14053,Big_Meat_S,1
31836,14053,The_Greek_L,1
31837,14054,Big_Meat_S,1
31838,14054,Four_Cheese_M,1
31839,14054,Soppressata_L,1
31840,14054,Thai_Ckn_M,1
31841,14055,Mexicana_L,1
31842,14056,Cali_Ckn_M,1
31843,14056,Mediterraneo_S,1
31844,14057,Hawaiian_S,1
31845,14057,Ital_Supr_M,1
31846,14057,Spin_Pesto_M,1
31847,14057,Thai_Ckn_L,1
31848,14058,Cali_Ckn_M,1
31849,14058,Soppressata_M,1
31850,14058,The_Greek_S,1
31851,14059,Peppr_Salami_M,1
31852,14059,Thai_Ckn_S,1
31853,14060,Prsc_Argla_S,1
31854,14061,Ital_Cpcllo_L,1
31855,14061,Ital_Veggie_L,1
31856,14062,Big_Meat_S,1
31857,14062,Five_Cheese_L,1
31858,14062,Four_Cheese_L,1
31859,14062,Spicy_Ital_L,1
31860,14063,Bbq_Ckn_M,1
31861,14063,Hawaiian_L,1
31862,14064,Cali_Ckn_M,1
31863,14064,Ckn_Alfredo_M,1
31864,14064,Four_Cheese_L,1
31865,14064,Ital_Supr_S,1
31866,14065,Ckn_Pesto_L,1
31867,14066,Sicilian_S,1
31868,14066,Spinach_Fet_M,1
31869,14067,Spinach_Fet_M,1
31870,14067,Thai_Ckn_S,1
31871,14068,Pepperoni_S,1
31872,14069,Bbq_Ckn_L,1
31873,14069,Bbq_Ckn_M,1
31874,14069,Veggie_Veg_M,1
31875,14070,Peppr_Salami_M,1
31876,14070,Prsc_Argla_M,1
31877,14071,Classic_Dlx_M,1
31878,14071,Four_Cheese_M,1
31879,14072,Bbq_Ckn_L,1
31880,14072,Ckn_Alfredo_M,1
31881,14072,Classic_Dlx_M,1
31882,14072,Spinach_Supr_S,1
31883,14073,Green_Garden_S,1
31884,14073,Mexicana_L,1
31885,14073,Pepperoni_L,1
31886,14073,Sicilian_L,1
31887,14074,Cali_Ckn_M,1
31888,14074,Napolitana_M,1
31889,14075,Mediterraneo_S,1
31890,14075,Thai_Ckn_S,1
31891,14076,Spin_Pesto_L,1
31892,14077,Peppr_Salami_S,1
31893,14077,Thai_Ckn_L,1
31894,14078,Big_Meat_S,1
31895,14079,Five_Cheese_L,1
31896,14080,Pep_Msh_Pep_S,1
31897,14080,Spicy_Ital_S,1
31898,14080,Spin_Pesto_S,1
31899,14081,Big_Meat_S,2
31900,14081,Cali_Ckn_S,1
31901,14081,Four_Cheese_M,1
31902,14081,Ital_Veggie_L,1
31903,14081,Mediterraneo_S,1
31904,14081,Southw_Ckn_M,1
31905,14081,Thai_Ckn_L,1
31906,14082,Four_Cheese_M,1
31907,14082,Ital_Cpcllo_L,2
31908,14082,Prsc_Argla_S,1
31909,14083,Pep_Msh_Pep_L,1
31910,14084,Five_Cheese_L,1
31911,14085,Bbq_Ckn_S,1
31912,14086,Bbq_Ckn_L,1
31913,14086,Four_Cheese_L,1
31914,14087,Four_Cheese_L,1
31915,14087,Ital_Cpcllo_M,1
31916,14088,Big_Meat_S,1
31917,14088,Thai_Ckn_L,1
31918,14089,Bbq_Ckn_M,1
31919,14089,Bbq_Ckn_S,2
31920,14089,Ckn_Alfredo_M,1
31921,14089,Classic_Dlx_L,1
31922,14089,Ital_Supr_M,1
31923,14089,Mexicana_M,1
31924,14089,Pep_Msh_Pep_M,1
31925,14089,Prsc_Argla_S,1
31926,14089,Soppressata_L,1
31927,14089,Soppressata_M,1
31928,14089,Southw_Ckn_M,1
31929,14090,Hawaiian_M,1
31930,14091,Five_Cheese_L,1
31931,14091,Hawaiian_L,1
31932,14091,Peppr_Salami_M,1
31933,14092,Calabrese_L,1
31934,14092,Spinach_Fet_M,1
31935,14093,Five_Cheese_L,1
31936,14094,Napolitana_S,1
31937,14094,Pepperoni_S,1
31938,14095,Spicy_Ital_L,1
31939,14096,Brie_Carre_S,1
31940,14097,Sicilian_M,1
31941,14098,Prsc_Argla_L,1
31942,14099,Classic_Dlx_M,1
31943,14099,The_Greek_M,1
31944,14100,Pep_Msh_Pep_S,1
31945,14100,Spinach_Fet_L,1
31946,14101,Southw_Ckn_L,1
31947,14101,Spinach_Supr_S,1
31948,14101,Thai_Ckn_L,1
31949,14101,Thai_Ckn_M,1
31950,14102,Big_Meat_S,1
31951,14102,Southw_Ckn_L,1
31952,14103,Pep_Msh_Pep_M,1
31953,14104,Hawaiian_M,1
31954,14104,Sicilian_S,1
31955,14105,Brie_Carre_S,1
31956,14105,Classic_Dlx_S,1
31957,14106,Pepperoni_S,1
31958,14107,Hawaiian_S,1
31959,14107,Ital_Supr_L,1
31960,14107,Spinach_Fet_M,1
31961,14108,Pepperoni_L,1
31962,14108,Thai_Ckn_L,2
31963,14109,Cali_Ckn_M,1
31964,14109,Classic_Dlx_M,1
31965,14109,Five_Cheese_L,1
31966,14109,Hawaiian_M,1
31967,14110,Classic_Dlx_M,1
31968,14111,Classic_Dlx_M,1
31969,14111,Napolitana_M,1
31970,14112,Pep_Msh_Pep_M,1
31971,14113,Ital_Supr_M,1
31972,14113,Mexicana_L,1
31973,14113,Pepperoni_L,1
31974,14113,Veggie_Veg_S,1
31975,14114,Calabrese_M,1
31976,14115,Brie_Carre_S,1
31977,14115,Ital_Cpcllo_M,1
31978,14116,Pepperoni_L,1
31979,14117,The_Greek_M,1
31980,14118,Big_Meat_S,1
31981,14119,Thai_Ckn_S,1
31982,14120,Prsc_Argla_L,1
31983,14120,Veggie_Veg_M,1
31984,14121,Four_Cheese_M,1
31985,14121,Green_Garden_S,1
31986,14121,Peppr_Salami_S,1
31987,14122,Mediterraneo_M,1
31988,14123,Green_Garden_L,1
31989,14123,Pep_Msh_Pep_S,1
31990,14123,Thai_Ckn_S,1
31991,14124,Green_Garden_S,1
31992,14124,Pepperoni_M,1
31993,14124,Thai_Ckn_L,1
31994,14125,Ckn_Pesto_S,1
31995,14125,Classic_Dlx_S,1
31996,14125,Green_Garden_S,1
31997,14125,Napolitana_M,1
31998,14125,Pepperoni_S,1
31999,14126,Four_Cheese_L,1
32000,14126,Napolitana_L,1
32001,14127,Bbq_Ckn_L,1
32002,14128,Southw_Ckn_M,1
32003,14129,Pepperoni_M,1
32004,14130,Ital_Cpcllo_M,1
32005,14131,Ital_Cpcllo_M,1
32006,14131,Peppr_Salami_M,1
32007,14131,Soppressata_M,1
32008,14131,Spicy_Ital_L,1
32009,14132,Five_Cheese_L,1
32010,14132,Hawaiian_L,1
32011,14133,Green_Garden_L,1
32012,14134,Five_Cheese_L,1
32013,14134,Four_Cheese_L,1
32014,14135,Cali_Ckn_M,1
32015,14135,Hawaiian_S,1
32016,14135,Soppressata_L,1
32017,14135,Spinach_Fet_M,1
32018,14135,The_Greek_S,1
32019,14136,Sicilian_M,1
32020,14137,Five_Cheese_L,1
32021,14138,Classic_Dlx_M,1
32022,14139,Classic_Dlx_M,1
32023,14140,Hawaiian_L,1
32024,14140,Napolitana_S,1
32025,14140,The_Greek_M,1
32026,14140,The_Greek_S,1
32027,14141,Four_Cheese_M,1
32028,14142,Cali_Ckn_S,1
32029,14143,Four_Cheese_L,1
32030,14144,Sicilian_L,1
32031,14144,Thai_Ckn_S,1
32032,14145,Ckn_Pesto_L,1
32033,14145,The_Greek_M,1
32034,14146,Classic_Dlx_S,1
32035,14146,The_Greek_M,1
32036,14147,Sicilian_S,1
32037,14148,Cali_Ckn_L,1
32038,14148,Napolitana_S,1
32039,14148,Pep_Msh_Pep_M,1
32040,14148,Thai_Ckn_L,1
32041,14149,Calabrese_M,1
32042,14149,Mexicana_M,1
32043,14149,Spinach_Fet_L,1
32044,14150,Mediterraneo_L,1
32045,14151,Four_Cheese_L,1
32046,14151,Pep_Msh_Pep_M,1
32047,14151,Spinach_Supr_S,1
32048,14152,Bbq_Ckn_M,1
32049,14152,Big_Meat_S,2
32050,14153,Napolitana_M,1
32051,14153,Sicilian_S,1
32052,14153,Southw_Ckn_L,1
32053,14154,Sicilian_S,1
32054,14155,Hawaiian_L,1
32055,14156,Sicilian_S,1
32056,14157,Prsc_Argla_M,1
32057,14158,Five_Cheese_L,1
32058,14158,Ital_Supr_M,1
32059,14158,Pepperoni_S,1
32060,14158,Spinach_Fet_M,1
32061,14159,Ital_Supr_L,1
32062,14160,Napolitana_L,1
32063,14161,Classic_Dlx_M,1
32064,14161,Pepperoni_S,1
32065,14161,Spicy_Ital_S,1
32066,14162,Hawaiian_S,1
32067,14163,Bbq_Ckn_M,1
32068,14164,Cali_Ckn_M,1
32069,14165,Big_Meat_S,1
32070,14165,Five_Cheese_L,1
32071,14165,Soppressata_L,1
32072,14165,The_Greek_Xl,1
32073,14166,Bbq_Ckn_L,1
32074,14166,Five_Cheese_L,1
32075,14166,Hawaiian_L,1
32076,14166,Prsc_Argla_M,1
32077,14167,Spicy_Ital_L,1
32078,14167,The_Greek_Xl,1
32079,14168,Napolitana_M,1
32080,14168,Veggie_Veg_M,1
32081,14169,Green_Garden_M,1
32082,14170,Spinach_Fet_M,1
32083,14171,Big_Meat_S,1
32084,14171,Thai_Ckn_S,1
32085,14172,Cali_Ckn_M,1
32086,14173,Hawaiian_S,1
32087,14174,Sicilian_L,1
32088,14174,Southw_Ckn_L,1
32089,14175,Hawaiian_S,1
32090,14176,Hawaiian_S,1
32091,14176,The_Greek_L,1
32092,14177,Mediterraneo_S,1
32093,14178,Thai_Ckn_L,1
32094,14179,Big_Meat_S,1
32095,14180,Brie_Carre_S,1
32096,14180,Pepperoni_L,1
32097,14180,The_Greek_Xl,1
32098,14181,Pepperoni_M,1
32099,14182,Five_Cheese_L,1
32100,14182,Hawaiian_L,1
32101,14182,Pep_Msh_Pep_L,1
32102,14183,Napolitana_L,2
32103,14184,Bbq_Ckn_S,1
32104,14184,Big_Meat_S,1
32105,14184,Classic_Dlx_S,1
32106,14184,Five_Cheese_L,1
32107,14184,Green_Garden_M,1
32108,14184,Mexicana_S,1
32109,14184,Napolitana_L,1
32110,14184,Pep_Msh_Pep_S,1
32111,14184,Sicilian_S,1
32112,14184,Soppressata_L,1
32113,14184,Spinach_Fet_L,1
32114,14184,Thai_Ckn_S,1
32115,14185,Ital_Supr_L,1
32116,14185,Prsc_Argla_S,1
32117,14185,Sicilian_L,2
32118,14185,Veggie_Veg_M,1
32119,14186,Brie_Carre_S,1
32120,14186,Ital_Veggie_S,1
32121,14186,Mediterraneo_L,1
32122,14186,Mexicana_L,1
32123,14186,Thai_Ckn_L,1
32124,14187,Thai_Ckn_S,1
32125,14188,Mediterraneo_L,1
32126,14189,Hawaiian_L,1
32127,14189,Pepperoni_S,1
32128,14189,Sicilian_S,1
32129,14190,Brie_Carre_S,1
32130,14190,Ital_Supr_L,1
32131,14190,Pepperoni_M,1
32132,14190,Veggie_Veg_L,1
32133,14191,Ital_Supr_L,1
32134,14192,Napolitana_L,1
32135,14193,Prsc_Argla_L,1
32136,14194,Five_Cheese_L,1
32137,14194,Napolitana_M,1
32138,14195,Five_Cheese_L,1
32139,14195,Thai_Ckn_S,1
32140,14196,Cali_Ckn_M,1
32141,14197,Southw_Ckn_S,1
32142,14198,Ital_Supr_M,1
32143,14198,Pepperoni_M,1
32144,14199,Classic_Dlx_M,1
32145,14200,Mexicana_L,1
32146,14200,Napolitana_S,1
32147,14201,Cali_Ckn_S,1
32148,14202,Bbq_Ckn_M,1
32149,14202,Spinach_Supr_L,1
32150,14203,Bbq_Ckn_M,1
32151,14203,Mediterraneo_L,1
32152,14203,Pep_Msh_Pep_S,1
32153,14204,Southw_Ckn_S,1
32154,14205,Pepperoni_M,1
32155,14205,Veggie_Veg_M,1
32156,14206,Prsc_Argla_L,1
32157,14206,Thai_Ckn_L,1
32158,14207,Green_Garden_S,1
32159,14208,Pep_Msh_Pep_M,1
32160,14209,Spicy_Ital_L,1
32161,14210,Four_Cheese_L,1
32162,14211,Big_Meat_S,1
32163,14211,Mexicana_S,1
32164,14211,Spin_Pesto_M,1
32165,14211,Thai_Ckn_L,1
32166,14212,Brie_Carre_S,1
32167,14212,Cali_Ckn_M,1
32168,14212,Spinach_Fet_M,1
32169,14213,Bbq_Ckn_S,1
32170,14213,The_Greek_Xl,1
32171,14214,Spicy_Ital_S,1
32172,14215,Cali_Ckn_S,1
32173,14216,Ital_Supr_L,1
32174,14216,Soppressata_S,1
32175,14216,The_Greek_Xl,1
32176,14217,Hawaiian_M,1
32177,14217,Southw_Ckn_L,1
32178,14217,Spicy_Ital_M,1
32179,14218,Brie_Carre_S,1
32180,14218,Cali_Ckn_L,1
32181,14218,Southw_Ckn_M,1
32182,14218,Spicy_Ital_M,1
32183,14219,Bbq_Ckn_L,1
32184,14219,Big_Meat_S,1
32185,14219,Ital_Cpcllo_L,1
32186,14219,Mediterraneo_L,1
32187,14220,Soppressata_S,1
32188,14221,Sicilian_S,1
32189,14222,Veggie_Veg_M,1
32190,14223,Cali_Ckn_L,2
32191,14223,Cali_Ckn_M,1
32192,14223,Veggie_Veg_S,1
32193,14224,Cali_Ckn_M,1
32194,14225,Ckn_Pesto_M,1
32195,14225,Peppr_Salami_L,1
32196,14226,Peppr_Salami_M,1
32197,14226,Prsc_Argla_M,1
32198,14227,Ital_Supr_M,1
32199,14227,Spin_Pesto_S,1
32200,14227,The_Greek_Xxl,1
32201,14228,Spinach_Fet_M,1
32202,14229,Thai_Ckn_S,1
32203,14230,Bbq_Ckn_L,2
32204,14230,Five_Cheese_L,1
32205,14230,Sicilian_S,1
32206,14231,Calabrese_M,1
32207,14232,Sicilian_L,2
32208,14233,Big_Meat_S,1
32209,14233,Brie_Carre_S,1
32210,14233,Green_Garden_L,1
32211,14233,Hawaiian_L,1
32212,14233,Mexicana_M,1
32213,14233,Pepperoni_M,2
32214,14233,Peppr_Salami_L,1
32215,14233,Southw_Ckn_S,1
32216,14233,The_Greek_L,1
32217,14233,The_Greek_Xl,1
32218,14234,Ckn_Pesto_L,1
32219,14235,Calabrese_S,1
32220,14235,Spinach_Fet_S,1
32221,14236,Prsc_Argla_L,1
32222,14236,Spicy_Ital_S,2
32223,14237,Hawaiian_L,1
32224,14238,Brie_Carre_S,1
32225,14238,Five_Cheese_L,1
32226,14238,Ital_Supr_L,1
32227,14238,Spicy_Ital_L,1
32228,14239,Five_Cheese_L,1
32229,14239,Veggie_Veg_M,1
32230,14240,Classic_Dlx_L,1
32231,14241,Bbq_Ckn_M,1
32232,14242,Southw_Ckn_L,1
32233,14243,Southw_Ckn_L,1
32234,14244,Classic_Dlx_M,1
32235,14244,Four_Cheese_L,1
32236,14244,Ital_Veggie_S,1
32237,14244,Mexicana_L,2
32238,14244,Pepperoni_L,1
32239,14244,Sicilian_M,1
32240,14244,Sicilian_S,1
32241,14244,Spinach_Supr_S,1
32242,14244,The_Greek_M,1
32243,14245,Cali_Ckn_M,1
32244,14245,Thai_Ckn_M,1
32245,14246,Big_Meat_S,1
32246,14246,Peppr_Salami_M,1
32247,14246,Spicy_Ital_L,1
32248,14247,Five_Cheese_L,1
32249,14248,Prsc_Argla_S,1
32250,14248,Spicy_Ital_S,1
32251,14249,Cali_Ckn_M,1
32252,14249,Hawaiian_M,1
32253,14249,Thai_Ckn_L,1
32254,14250,Napolitana_M,1
32255,14251,Four_Cheese_L,1
32256,14251,Sicilian_M,1
32257,14251,Southw_Ckn_S,1
32258,14251,Veggie_Veg_M,1
32259,14252,Sicilian_S,1
32260,14252,Thai_Ckn_L,1
32261,14253,Pepperoni_L,1
32262,14254,Spinach_Fet_M,1
32263,14255,Classic_Dlx_S,1
32264,14255,Five_Cheese_L,1
32265,14255,Napolitana_L,1
32266,14255,Soppressata_M,1
32267,14256,Big_Meat_S,1
32268,14256,Ital_Veggie_M,1
32269,14256,Southw_Ckn_M,1
32270,14256,Spinach_Fet_L,1
32271,14257,Ital_Cpcllo_L,1
32272,14258,Ital_Cpcllo_L,1
32273,14258,Southw_Ckn_S,1
32274,14259,Bbq_Ckn_M,1
32275,14259,Hawaiian_L,1
32276,14259,Napolitana_L,1
32277,14259,Prsc_Argla_L,1
32278,14260,Mexicana_S,1
32279,14261,Ckn_Alfredo_M,1
32280,14261,Hawaiian_S,1
32281,14262,Ckn_Alfredo_S,1
32282,14262,Five_Cheese_L,1
32283,14262,The_Greek_Xl,1
32284,14263,Ital_Veggie_S,1
